group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
with_trend,-0.00026318444330719615,0.0005409679070107476,0.0021712113458587368,0.003223919877183956,0.0063308721397763446
with_trend,0.0004887334320540226,0.0007294637711818819,0.0010504278305016879,0.0016558754659450337,0.0016485808282331593
with_trend,-0.002179345615156647,-0.0024263381182076937,-0.0024917257511478663,-0.0044095498924856535,-0.0021648239088742915
counter_trend,0.0010129792595265918,0.001763611466076842,0.0029587812399067825,0.002980636814002624,-0.003177402569450316
with_trend,0.00020357727124009628,0.0006107463554732018,-0.0007634420329371006,-0.00612208528738134,-0.03873196640855059
counter_trend,-0.00138008763131503,0.001417779654753648,0.0027676940596224053,0.01236793086025001,0.019200458518412455
with_trend,0.000396905549430393,0.007306130099228314,0.008901139287026849,0.0042851819184124285,0.010701947813303914
with_trend,-0.0015367261393725018,-0.0012120672116127107,-0.002330336851674164,-0.0002741636425288574,0.0015006457105339877
with_trend,0.00027233569841600413,0.0002365011108722559,-0.004902171576005143,-0.0036407940944599426,-0.0018060703791299426
with_trend,0.0011546764478616023,0.0008462917734417541,0.0031986689176786154,0.0025101661910034156,0.004525471047208907
with_trend,0.0005418939442554116,0.0006131967172202657,0.00026381312969259163,0.0009340591955619981,0.005682823875020393
with_trend,-0.0003346457814168424,-0.002185838376646543,0.004065503737985088,-0.0018939195443218315,0.004129583481666144
with_trend,-0.000751538532312912,-0.0012620104454071912,-0.004282344546966521,-0.0037505955854244544,0.0028927214407754587
with_trend,0.0006034660291471816,0.0020872896004153763,0.0018246043877276907,-7.099600342908019e-05,0.004607647722147501
with_trend,-0.00033256441154350114,2.8311032374883638e-05,4.953899966420039e-05,0.002823326725468034,0.005469746647536189
with_trend,0.0005937599442562558,0.001138026345225196,0.00422696206503681,0.0037887088263393043,0.0026082786299030936
counter_trend,-0.0004500228527229977,-0.0012938157015786045,-0.002643891291354561,-0.0023274689730337084,-0.005140111802552472
with_trend,0.00018961339934686627,0.0019663611784122015,0.0023596334140947306,0.004143403911654131,0.01486709505249495
with_trend,-0.0009751069202996732,0.007201861111356234,0.002981048121394103,0.0032039227381275293,0.008114282586779487
with_trend,-0.000701640584694796,0.0008667239896817946,0.0022355975924333027,0.00644539982803094,0.00138263112639736
with_trend,0.0009431898955656326,-0.0005672877139264454,-0.0017838591503089862,-0.005030346109683448,-0.004920990759472943
counter_trend,-0.0025619608220232015,-0.0030427564701357435,-0.0014835979998901738,0.000734923622176975,0.0019506566294851257
counter_trend,0.001863759843196533,0.0022764003988859915,0.0034042845844366454,0.0042639524087892955,-0.00155428630377219
counter_trend,-0.0005369122435072704,-0.00014455144310521195,-0.006532355431348447,-0.01135761338684027,-0.014888805523241788
counter_trend,0.00037034112924194673,-0.0005869376901417311,0.006239787905025329,0.006484348187349553,0.010984257382116835
counter_trend,-0.0024853931492203607,0.0006109329223420445,0.003235160578164642,0.004470918204412477,0.008428097360491993
with_trend,-0.0014048076923076636,0.00490315739225311,0.004316687124931828,0.004480360065466593,0.0009615384615384581
with_trend,-0.0005768225936442217,-0.000583608741804742,-4.7496250975442855e-05,0.00046146486106368734,-0.007077945745274761
counter_trend,-0.00011779255871957606,-0.0045936395759716975,-0.006526716552345269,-0.0044412180419870495,-0.010863992240005449
counter_trend,-0.009003958696675252,-0.005017578827893554,-0.004194003820280678,-0.006519392077070085,-0.013668576807020494
counter_trend,0.0017110950357175359,0.0008277281990998198,-0.0015719880083746585,0.00157893675182752,-0.01720145095884318
counter_trend,-0.001362971017995318,-0.00489820260739271,-0.00875286799523578,-0.014666205345899685,-0.02265240524925749
counter_trend,-0.000988277812242977,-0.0022939491870211937,-0.006845757650079998,-0.0044003289426225445,-0.0013705942608168709
counter_trend,-0.0031863399144984594,-0.015527120189064658,-0.011394254542128834,-0.005801890174359614,0.02202987667918954
counter_trend,0.003015126598706175,0.002126613177139136,0.010458239945656755,0.03066827883785561,0.06745419835300348
with_trend,-0.0005993023850887624,-0.001313078259464251,-0.00045116695621727487,0.002585754110945082,0.008800984472007833
with_trend,9.345856843800959e-05,-0.0017356591281361133,-0.0028771887854871503,-0.0039986849311323125,0.008998731693794504
with_trend,-9.272567171614288e-05,0.00035103952333082056,0.0010266056511436528,-0.001702171778956374,0.0019737387783640425
with_trend,0.000177763295067912,0.001988248319463315,0.0025478527815492313,0.002679524419687107,-0.007439447554788203
counter_trend,-0.0005364629246930042,-0.0016027591520094697,-0.0045168787429340496,0.002556484264128356,0.0019537847257335983
counter_trend,-0.0019452865138327446,0.005005942066511393,0.006234190451530619,0.004454890088367414,0.0066126237377257535
counter_trend,0.0019857686579514144,0.0019990071156710254,0.00277345027304321,0.0005295383087871031,0.002753599205692625
with_trend,0.00045509408575550303,0.0007255123106248984,0.0021633457989538307,0.004999439376850878,-0.002948218207720843
with_trend,-0.0013065832195516824,-0.001188997262708158,0.00032664580488783734,0.00018291511782120295,0.0017508149812832663
with_trend,-0.00018155292591992556,-0.0019257643053979256,-0.0016469443994163724,-0.00487599935159666,-0.006814725239098651
counter_trend,-0.0003074884873043304,9.160080662895531e-05,-0.0025580904071893507,-0.0042133361523430946,-0.004324551216401518
counter_trend,0.0007817823473377228,0.0014124757743980698,-0.00018395033340989908,-0.007850737443747313,-0.012521768551062573
counter_trend,-0.002309987064072483,-0.0020657950315478013,-0.00431637582829536,-0.003880784867604792,-0.012124138704823206
counter_trend,0.0007085154284200978,-0.00207919480863461,-0.0013706860018540823,-0.0014964971526949533,-0.011601119057078502
counter_trend,-0.003923773489216353,-0.006372784539824927,-0.008528193732650013,-0.01129084587871021,-0.015635016282297687
counter_trend,-0.0036105915653883436,0.001146975792342797,0.0013709482664441275,-8.822212026426968e-05,-0.0005768813156754593
counter_trend,-0.0047250005404607665,0.0002237158774054393,0.0041284565030097475,-0.0002711625434447251,-0.0022981025556940704
counter_trend,0.0009559581276781248,0.004400119325269847,0.004400119325269847,0.004400119325269847,0.0021492040462114392
with_trend,0.0,-0.001973884009386695,-0.0010826654767204236,-0.003432841755455218,-0.002904712254615971
counter_trend,-0.0012118736383441853,-0.002226313997821361,-0.0005446623093682268,0.0071214596949891185,0.0023828976034858673
with_trend,0.0007701167950424637,0.004841697503761511,0.007774831296038398,0.01088878181512376,0.01779974966382558
with_trend,-0.0004328408129538053,-0.01529371528255985,-0.012414668057003864,-0.006741830129655568,-0.007764901856624706
with_trend,0.0010677066926849665,-0.0014433723600348891,-0.000995195356131906,-0.01155356303090771,-0.009681799072562725
counter_trend,-0.0007915339129046517,-0.0005321236389275175,-0.00954496777326208,0.0004057442746823181,-0.0016362801897020773
counter_trend,-0.0004920213826944408,0.003297821837475512,-0.002094387042725465,-0.002041196260688105,-0.005132910466616236
counter_trend,1.3301748058580642e-05,-0.00430527478523568,0.003034315715226832,0.0017966343050686007,-0.0028613064858498127
with_trend,-0.001205938292765829,-0.0025245330443783853,-0.002186603424264688,-0.004326817725580079,0.00041744909797603036
with_trend,-0.001045388381632928,0.004287409024745337,0.003804419743284271,0.001991531030832272,0.0030038308852720075
with_trend,-0.00020258119323002255,-0.0008952558321897452,-0.0018623799255047535,-0.00469189047899099,-0.018290531268378762
counter_trend,0.0007856257630094454,0.0032440993629936354,0.0060886064359586545,0.014960759449254457,0.014947214177478463
counter_trend,-0.001709459006502656,-0.0037742173359254227,-0.005818864382918787,-0.008889193537574558,-0.009231085338875067
counter_trend,-0.002341990147518014,-0.0038965825885647343,-0.005000275923333741,-0.003990800312264509,-0.03258587272531499
counter_trend,0.005101724672105679,0.0038486626045646233,-0.00041309511515030817,0.005397769286378251,0.011697469792419701
with_trend,-0.0022105986451451676,0.003693406999730753,0.006584189843382049,0.006815452470874117,0.007767710348782986
with_trend,0.0025512719271603146,0.002254304439089916,-0.006324208124945163,-0.013053367620358913,-0.012047704861603226
