div_type,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
bearish,0.0012183206543501246,0.001412801006692277,0.0027569639077962282,0.0037293370702968787,0.005777040553680779
bearish,0.0003189522623503471,0.001492219990501198,0.0025914408558671553,0.0020332900593085235,6.835138837635313e-05
bearish,0.00019329623022779074,-0.00010233028864148341,-0.0007674771648112921,-0.0024445568953249674,-0.0004889056940490244
bearish,-0.0007067983743638262,0.000860698020394457,0.001607390603001635,0.0018809956737100286,0.0013622911667303672
bearish,0.0002763219495316438,0.0012067748315698346,0.0018383549696805446,0.002430461349159252,0.00203007901535579
bearish,-0.0002679094689252981,-0.001183272402533908,-0.0004186085451958199,-0.0018363017330392806,-0.0024279295621354446
bearish,-0.00015653739374477116,-0.0002851160908426964,-0.002174746058191346,-0.002180342270017732,-0.0014926902711601686
bearish,-0.000807179950327308,-0.00010725333032279849,-0.0011627906976743319,-0.0010611876270038012,-0.0013208455633325622
bearish,-1.4272461285935734e-05,-4.571754799120864e-05,0.0018211888960251166,0.006291255262970141,0.011908918861057716
bearish,-0.00037530263091767324,-0.0010693619351892503,-0.0009396335447235948,-0.0034451725090755003,-0.0017071010142629683
bearish,-0.00035293921466439393,0.0009525570980655207,-0.0008207904350177042,-0.0005546347752640735,-0.0005686429678827265
bearish,-0.0003978258433262605,-0.0005659307407823722,-0.0001260786730920005,-0.00022129328701103734,-0.00029976465314363043
bearish,-0.0016878648731427637,-0.00042970528796848484,-0.000527350363274226,-0.0009206535671687499,-0.002700606115902837
bearish,-0.000600201783584442,0.0003446652683967155,0.0014479142704559855,0.0020509395391135055,1.3895103705641176e-05
bearish,0.00036059826825396435,0.00018311734828491133,-0.0018529425229217855,-0.001447918548018845,-0.00398879380411854
bearish,0.0007225674328275034,0.0007753259718461525,0.005313627503949148,0.007019953821938207,0.007467434274877283
bearish,0.0006841316911023743,0.0007364991793443743,0.000741994124380918,0.0006289615602113052,0.0019502420589494474
bearish,-0.00037210071526028177,0.0005622414244565999,-8.548945025566024e-05,0.0007359104753241752,0.002034172627168873
bearish,6.285995300792102e-05,-0.00043169225725359084,-0.000529981968198423,-0.001289525162559535,0.0009343533140266924
bearish,-0.0005070241223069649,0.005707575690936606,0.008196163123519895,0.007024111404355438,0.008861190720377055
bearish,2.7467625511867766e-06,0.0006218064830083581,5.385384844291963e-06,0.0010921733488333807,-0.00012704317499800943
bearish,-0.00025022934640972494,-0.00010499043108425088,-0.00014261307838558945,-0.0013372182232137542,-0.00532973872039999
bearish,0.00019834146072694736,-0.00019834146072683634,-9.922583133592511e-05,0.0006308620547152977,-0.0028873130010743653
bearish,0.00013718663444839407,0.0004609690416079726,0.0006502426974235309,0.001006927946989311,0.0031690112557571926
bearish,5.7604282829082365e-05,0.0008826809291977433,0.0026395786638122587,0.0021599084366001886,0.001554219247294819
bearish,-0.00041516751437764565,-0.0019038399138188167,-0.0002841424911549373,0.00033044703155016286,3.553146893953141e-05
bearish,3.0667954989072044e-05,0.0007460002403814059,2.5102123507814156e-05,0.0018272915338497508,0.004397856274181988
bearish,-0.00031188681318083944,0.00017275307874897727,-0.001030413965970256,-0.0032972801326629497,-0.0019994709576207637
bearish,-0.00039279864575747503,-0.0005117735468558315,6.083742617546406e-05,-0.0005145841518481298,-0.0007912185014998796
bearish,0.00039867314807007226,0.0005122411684139738,0.0008001594692594871,-8.858172681014409e-05,-0.0008029726423787187
bearish,-0.00028919470421706617,-0.0004449833885475929,0.00016686877070526407,0.0027199832116668876,0.0019050851322195417
bearish,-8.607473902655371e-05,0.0010656216981697053,0.002189566413987709,0.0007076688951446197,-0.0036771030826145967
bearish,0.0002298143535268693,-0.0008431905215900981,-0.0010701585299930372,-0.0002773057339756635,0.00749691446103129
bearish,0.00025411381403905864,0.00012149906510017239,0.00012149906510017239,0.00012149906510017239,-0.0058727936610636355
bearish,0.0016064411417391344,0.001053464582835728,0.0017087196860741116,0.002858955166717747,0.0012359910853987355
bearish,0.00026220928111775343,0.00042781514287626443,-0.0004886256153141533,-0.003673734194907796,-0.003113412281843142
bearish,0.00016849038758137702,-4.9760149888000704e-05,-0.0014535003889073472,-0.004078563827019321,-0.007261776543016851
bearish,-0.0009401670848151467,-0.007279538892049131,-0.006629339982573534,-0.007150116159548525,-0.010285988206744756
bearish,-0.0007887462597314654,-0.00013430430268324134,0.0038383502072261155,0.002732317463270073,0.004827272525859794
bearish,-0.0003528993241487255,0.00039268955949767204,0.0003897986213459159,-0.0005207330799990029,0.0008479554101701314
bearish,-0.0015373589119840325,7.991861468670258e-05,0.0019288138198487736,0.0008057926913875857,0.0037118493199441716
bearish,-0.0003322325371263313,-0.0022851013597212644,-0.004576125449961332,8.7675065945092e-06,-0.008610064561260233
bearish,3.2149049812302266e-05,-0.00010499221278570392,0.0012724673296080624,0.0004961273119181708,0.00011092239336130127
bearish,-0.0006937754853357792,-0.0013758213122018192,-0.0026613499055297973,-0.002938267786890325,-0.004136232031206943
bearish,-0.0014942739538149619,-0.005106644968377427,-0.007108681916207282,-0.008228592369795007,-0.0069781142891748305
bearish,0.0007175470682174723,-0.005274750002501216,-0.007409771765674478,0.005878005002187381,0.004718167778647864
bearish,-0.0003024206237184357,-5.816676098602258e-05,-0.002416759118855527,-0.0025447957931378218,-0.0031816752925257763
bearish,0.000914715757786233,-0.00017073057774685818,0.0002836864652078219,0.0025876577515340227,0.0012475859673497514
bearish,0.00047425382107069147,-0.00011565473859209696,-7.510618724171358e-05,0.0007402365888844464,0.002313094771841495
bearish,-0.0004834577179274602,0.0007396306683100651,0.0012550517627312185,0.00016892597883066962,0.003378053638180001
bearish,-0.001118133247857367,-0.0004572180389184055,0.0014382953521383524,0.003208585645878337,0.0029493812881891124
