bar_close,direction,followed_through,lag_bars
2023-03-22 10:15:00+05:30,1,False,
2023-03-23 09:30:00+05:30,-1,False,
2023-03-23 11:30:00+05:30,1,False,
2023-03-23 14:30:00+05:30,-1,False,
2023-03-24 14:45:00+05:30,1,False,
2023-03-27 12:45:00+05:30,-1,False,
2023-03-28 10:00:00+05:30,1,False,
2023-03-29 09:45:00+05:30,-1,True,2.0
2023-03-29 12:45:00+05:30,1,False,
2023-03-29 13:30:00+05:30,-1,False,
2023-03-31 11:15:00+05:30,1,False,
2023-04-03 12:00:00+05:30,-1,False,
2023-04-05 09:30:00+05:30,1,False,
2023-04-06 09:45:00+05:30,-1,False,
2023-04-06 11:00:00+05:30,1,True,2.0
2023-04-06 13:30:00+05:30,-1,False,
2023-04-11 10:45:00+05:30,1,False,
2023-04-11 12:00:00+05:30,-1,False,
2023-04-12 10:00:00+05:30,1,False,
2023-04-12 11:30:00+05:30,-1,False,
2023-04-12 13:45:00+05:30,1,False,
2023-04-13 09:30:00+05:30,-1,False,
2023-04-18 09:45:00+05:30,1,False,
2023-04-18 10:00:00+05:30,-1,False,
2023-04-18 13:00:00+05:30,1,False,
2023-04-19 12:45:00+05:30,-1,False,
2023-04-19 13:30:00+05:30,1,False,
2023-04-20 09:45:00+05:30,-1,False,
2023-04-20 11:15:00+05:30,1,False,
2023-04-20 12:30:00+05:30,-1,False,
2023-04-20 13:15:00+05:30,1,False,
2023-04-20 15:15:00+05:30,-1,False,
2023-04-21 11:30:00+05:30,1,False,
2023-04-21 14:30:00+05:30,-1,False,
2023-04-24 15:30:00+05:30,1,True,2.0
2023-04-26 09:45:00+05:30,-1,False,
2023-04-26 12:30:00+05:30,1,False,
2023-04-26 13:45:00+05:30,-1,False,
2023-04-27 09:30:00+05:30,1,False,
2023-05-02 15:15:00+05:30,-1,False,
2023-05-04 11:30:00+05:30,1,False,
2023-05-05 10:45:00+05:30,-1,False,
2023-05-08 10:45:00+05:30,1,True,3.0
2023-05-09 13:15:00+05:30,-1,False,
2023-05-11 09:30:00+05:30,1,False,
2023-05-11 12:45:00+05:30,-1,False,
2023-05-12 13:45:00+05:30,1,False,
2023-05-16 09:45:00+05:30,-1,True,3.0
2023-05-17 12:30:00+05:30,1,False,
2023-05-18 09:45:00+05:30,-1,False,
2023-05-18 13:45:00+05:30,1,False,
2023-05-19 12:30:00+05:30,-1,False,
2023-05-22 14:15:00+05:30,1,True,1.0
2023-05-23 15:15:00+05:30,-1,False,
2023-05-25 13:15:00+05:30,1,False,
2023-05-25 15:30:00+05:30,-1,False,
2023-05-26 12:15:00+05:30,1,True,1.0
2023-05-29 15:15:00+05:30,-1,False,
2023-05-30 10:15:00+05:30,1,False,
2023-05-30 11:15:00+05:30,-1,False,
2023-06-01 11:15:00+05:30,1,False,
2023-06-01 11:45:00+05:30,-1,False,
2023-06-02 15:00:00+05:30,1,False,
2023-06-02 15:30:00+05:30,-1,False,
2023-06-05 09:30:00+05:30,1,False,
2023-06-06 09:45:00+05:30,-1,True,2.0
2023-06-07 09:30:00+05:30,1,True,4.0
2023-06-08 12:45:00+05:30,-1,False,
2023-06-12 09:45:00+05:30,1,False,
2023-06-12 12:00:00+05:30,-1,False,
2023-06-12 12:45:00+05:30,1,False,
2023-06-12 14:15:00+05:30,-1,False,
2023-06-13 12:15:00+05:30,1,True,3.0
2023-06-15 11:45:00+05:30,-1,True,4.0
2023-06-16 10:45:00+05:30,1,False,
2023-06-16 13:45:00+05:30,-1,False,
2023-06-16 14:15:00+05:30,1,True,1.0
2023-06-19 11:30:00+05:30,-1,True,4.0
2023-06-20 12:45:00+05:30,1,False,
2023-06-20 13:45:00+05:30,-1,False,
2023-06-21 10:45:00+05:30,1,True,3.0
2023-06-22 11:30:00+05:30,-1,True,4.0
2023-06-23 12:15:00+05:30,1,False,
2023-06-26 15:15:00+05:30,-1,False,
2023-06-28 10:45:00+05:30,1,False,
2023-07-03 14:45:00+05:30,-1,False,
2023-07-04 13:45:00+05:30,1,False,
2023-07-04 14:15:00+05:30,-1,False,
2023-07-06 11:30:00+05:30,1,False,
2023-07-06 12:15:00+05:30,-1,False,
2023-07-07 10:00:00+05:30,1,False,
2023-07-07 10:30:00+05:30,-1,False,
2023-07-11 10:00:00+05:30,1,False,
2023-07-11 14:45:00+05:30,-1,False,
2023-07-13 10:00:00+05:30,1,False,
2023-07-13 14:15:00+05:30,-1,False,
2023-07-14 13:45:00+05:30,1,False,
2023-07-18 13:00:00+05:30,-1,False,
2023-07-19 10:00:00+05:30,1,False,
2023-07-19 11:30:00+05:30,-1,False,
2023-07-20 11:45:00+05:30,1,False,
2023-07-21 10:00:00+05:30,-1,False,
2023-07-24 14:30:00+05:30,1,False,
2023-07-25 15:30:00+05:30,-1,False,
2023-07-26 14:00:00+05:30,1,False,
2023-07-27 11:30:00+05:30,-1,False,
2023-07-28 10:00:00+05:30,1,False,
2023-07-28 15:30:00+05:30,-1,False,
2023-08-01 11:45:00+05:30,1,False,
2023-08-02 09:30:00+05:30,-1,False,
2023-08-02 12:15:00+05:30,1,False,
2023-08-04 10:00:00+05:30,-1,False,
2023-08-08 09:30:00+05:30,1,False,
2023-08-08 12:00:00+05:30,-1,False,
2023-08-08 14:30:00+05:30,1,True,2.0
2023-08-08 15:00:00+05:30,-1,False,
2023-08-09 12:45:00+05:30,1,False,
2023-08-09 14:45:00+05:30,-1,True,4.0
2023-08-10 11:30:00+05:30,1,False,
2023-08-10 11:45:00+05:30,-1,True,1.0
2023-08-10 12:30:00+05:30,1,True,4.0
2023-08-10 14:15:00+05:30,-1,False,
2023-08-11 11:15:00+05:30,1,False,
2023-08-14 13:45:00+05:30,-1,False,
2023-08-17 11:30:00+05:30,1,False,
2023-08-17 15:15:00+05:30,-1,False,
2023-08-18 09:30:00+05:30,1,False,
2023-08-18 14:30:00+05:30,-1,False,
2023-08-22 11:30:00+05:30,1,False,
2023-08-22 15:00:00+05:30,-1,False,
2023-08-23 12:00:00+05:30,1,False,
2023-08-24 12:15:00+05:30,-1,False,
2023-08-25 12:15:00+05:30,1,False,
2023-08-28 11:00:00+05:30,-1,False,
2023-08-30 12:00:00+05:30,1,False,
2023-08-30 15:00:00+05:30,-1,False,
2023-08-31 14:00:00+05:30,1,True,1.0
2023-09-01 11:00:00+05:30,-1,True,4.0
2023-09-04 10:00:00+05:30,1,False,
2023-09-05 13:30:00+05:30,-1,False,
2023-09-07 09:45:00+05:30,1,False,
2023-09-11 14:45:00+05:30,-1,False,
2023-09-11 15:15:00+05:30,1,False,
2023-09-12 10:45:00+05:30,-1,False,
2023-09-13 13:15:00+05:30,1,False,
2023-09-13 15:30:00+05:30,-1,False,
2023-09-14 09:30:00+05:30,1,False,
2023-09-14 11:15:00+05:30,-1,False,
2023-09-15 10:15:00+05:30,1,False,
2023-09-15 13:15:00+05:30,-1,False,
2023-09-20 13:30:00+05:30,1,False,
2023-09-22 11:00:00+05:30,-1,False,
2023-09-22 15:15:00+05:30,1,False,
2023-09-25 12:45:00+05:30,-1,False,
2023-09-27 10:15:00+05:30,1,False,
2023-09-27 12:15:00+05:30,-1,False,
2023-09-28 12:15:00+05:30,1,False,
2023-09-29 11:00:00+05:30,-1,False,
2023-10-03 09:45:00+05:30,1,False,
2023-10-04 15:15:00+05:30,-1,False,
2023-10-06 12:15:00+05:30,1,False,
2023-10-09 09:45:00+05:30,-1,False,
2023-10-10 12:00:00+05:30,1,False,
2023-10-12 10:00:00+05:30,-1,False,
2023-10-13 14:45:00+05:30,1,False,
2023-10-16 09:45:00+05:30,-1,False,
2023-10-16 12:00:00+05:30,1,False,
2023-10-16 14:15:00+05:30,-1,False,
2023-10-17 09:45:00+05:30,1,False,
2023-10-17 14:45:00+05:30,-1,False,
2023-10-18 15:15:00+05:30,1,False,
2023-10-19 13:00:00+05:30,-1,False,
2023-10-20 09:30:00+05:30,1,False,
2023-10-20 15:30:00+05:30,-1,False,
2023-10-23 10:30:00+05:30,1,True,3.0
2023-10-26 15:15:00+05:30,-1,False,
2023-11-01 10:00:00+05:30,1,False,
2023-11-02 09:45:00+05:30,-1,False,
2023-11-03 09:45:00+05:30,1,False,
2023-11-07 10:30:00+05:30,-1,False,
2023-11-08 10:00:00+05:30,1,False,
2023-11-08 11:45:00+05:30,-1,False,
2023-11-13 09:30:00+05:30,1,True,3.0
2023-11-17 09:30:00+05:30,-1,False,
2023-11-21 10:15:00+05:30,1,False,
2023-11-21 15:15:00+05:30,-1,False,
2023-11-22 10:30:00+05:30,1,False,
2023-11-22 11:45:00+05:30,-1,False,
2023-11-23 09:30:00+05:30,1,True,4.0
2023-11-23 12:00:00+05:30,-1,True,1.0
2023-11-28 10:45:00+05:30,1,False,
2023-11-30 11:30:00+05:30,-1,False,
2023-11-30 15:15:00+05:30,1,False,
2023-12-01 15:00:00+05:30,-1,False,
2023-12-04 09:30:00+05:30,1,False,
2023-12-05 13:00:00+05:30,-1,False,
2023-12-06 10:00:00+05:30,1,False,
2023-12-06 11:30:00+05:30,-1,False,
2023-12-13 13:30:00+05:30,1,False,
2023-12-13 15:00:00+05:30,-1,False,
2023-12-14 11:45:00+05:30,1,True,4.0
2023-12-18 13:00:00+05:30,-1,False,
2023-12-20 10:00:00+05:30,1,True,2.0
2023-12-20 12:30:00+05:30,-1,True,2.0
2023-12-21 11:45:00+05:30,1,False,
2023-12-21 15:15:00+05:30,-1,False,
2023-12-26 11:15:00+05:30,1,False,
2023-12-27 14:30:00+05:30,-1,False,
2023-12-27 15:00:00+05:30,1,True,1.0
2023-12-29 09:45:00+05:30,-1,False,
2024-01-01 14:45:00+05:30,1,False,
2024-01-01 15:30:00+05:30,-1,False,
2024-01-03 11:30:00+05:30,1,False,
2024-01-04 10:15:00+05:30,-1,False,
2024-01-05 11:00:00+05:30,1,False,
2024-01-05 14:15:00+05:30,-1,False,
2024-01-08 09:30:00+05:30,1,False,
2024-01-08 11:00:00+05:30,-1,False,
2024-01-08 14:45:00+05:30,1,False,
2024-01-09 10:30:00+05:30,-1,False,
2024-01-09 14:15:00+05:30,1,False,
2024-01-09 14:45:00+05:30,-1,False,
2024-01-10 10:45:00+05:30,1,False,
2024-01-10 15:15:00+05:30,-1,False,
2024-01-11 14:15:00+05:30,1,True,4.0
2024-01-16 10:30:00+05:30,-1,False,
2024-01-17 14:15:00+05:30,1,False,
2024-01-19 09:30:00+05:30,-1,False,
2024-01-20 15:15:00+05:30,1,False,
2024-01-23 09:30:00+05:30,-1,False,
2024-01-23 11:30:00+05:30,1,False,
2024-01-24 11:15:00+05:30,-1,False,
2024-01-24 12:15:00+05:30,1,True,3.0
2024-01-24 14:15:00+05:30,-1,False,
2024-01-25 12:00:00+05:30,1,False,
2024-01-25 12:45:00+05:30,-1,False,
2024-01-25 13:30:00+05:30,1,False,
2024-01-25 14:30:00+05:30,-1,False,
2024-01-29 13:45:00+05:30,1,False,
2024-01-30 13:15:00+05:30,-1,False,
2024-01-31 12:15:00+05:30,1,False,
2024-01-31 14:30:00+05:30,-1,False,
2024-01-31 14:45:00+05:30,1,False,
2024-01-31 15:00:00+05:30,-1,False,
2024-01-31 15:15:00+05:30,1,False,
2024-02-01 12:45:00+05:30,-1,False,
2024-02-02 09:45:00+05:30,1,False,
2024-02-02 13:45:00+05:30,-1,False,
2024-02-06 13:30:00+05:30,1,False,
2024-02-07 12:00:00+05:30,-1,False,
2024-02-08 09:30:00+05:30,1,False,
2024-02-08 10:45:00+05:30,-1,True,2.0
2024-02-08 15:15:00+05:30,1,False,
2024-02-09 13:15:00+05:30,-1,False,
2024-02-12 10:45:00+05:30,1,False,
2024-02-13 10:30:00+05:30,-1,False,
2024-02-14 10:00:00+05:30,1,False,
2024-02-14 13:00:00+05:30,-1,False,
2024-02-15 11:45:00+05:30,1,True,1.0
2024-02-19 10:00:00+05:30,-1,False,
2024-02-19 10:45:00+05:30,1,False,
2024-02-19 15:15:00+05:30,-1,False,
2024-02-21 10:00:00+05:30,1,False,
2024-02-21 11:30:00+05:30,-1,False,
2024-02-22 13:15:00+05:30,1,False,
2024-02-22 14:45:00+05:30,-1,False,
2024-02-23 11:15:00+05:30,1,True,1.0
2024-02-26 09:30:00+05:30,-1,True,4.0
2024-02-27 13:00:00+05:30,1,False,
2024-02-28 11:15:00+05:30,-1,False,
2024-02-28 14:00:00+05:30,1,False,
2024-02-29 14:00:00+05:30,-1,False,
2024-03-01 13:30:00+05:30,1,False,
2024-03-04 13:30:00+05:30,-1,False,
2024-03-06 14:30:00+05:30,1,True,2.0
2024-03-11 09:45:00+05:30,-1,False,
2024-03-12 14:45:00+05:30,1,False,
2024-03-14 11:45:00+05:30,-1,False,
2024-03-15 10:30:00+05:30,1,False,
2024-03-15 14:00:00+05:30,-1,False,
2024-03-19 10:15:00+05:30,1,False,
2024-03-20 12:15:00+05:30,-1,False,
2024-03-22 09:30:00+05:30,1,False,
2024-03-26 10:15:00+05:30,-1,False,
2024-03-27 10:15:00+05:30,1,False,
2024-04-01 13:00:00+05:30,-1,False,
2024-04-03 13:00:00+05:30,1,False,
2024-04-03 14:45:00+05:30,-1,False,
2024-04-04 13:45:00+05:30,1,False,
2024-04-05 10:15:00+05:30,-1,False,
2024-04-08 09:30:00+05:30,1,False,
2024-04-09 13:00:00+05:30,-1,False,
2024-04-10 14:45:00+05:30,1,False,
2024-04-12 09:30:00+05:30,-1,True,4.0
2024-04-15 10:30:00+05:30,1,False,
2024-04-16 15:30:00+05:30,-1,False,
2024-04-18 14:45:00+05:30,1,False,
2024-04-19 13:00:00+05:30,-1,False,
2024-04-23 10:15:00+05:30,1,False,
2024-04-24 14:00:00+05:30,-1,False,
2024-04-25 14:15:00+05:30,1,True,3.0
2024-04-26 11:45:00+05:30,-1,False,
2024-04-29 11:30:00+05:30,1,False,
2024-04-30 15:15:00+05:30,-1,False,
2024-05-03 15:00:00+05:30,1,False,
2024-05-06 12:15:00+05:30,-1,False,
2024-05-06 12:45:00+05:30,1,False,
2024-05-08 12:15:00+05:30,-1,False,
2024-05-09 10:30:00+05:30,1,True,4.0
2024-05-10 10:45:00+05:30,-1,False,
2024-05-10 13:15:00+05:30,1,False,
2024-05-10 13:45:00+05:30,-1,False,
2024-05-13 10:00:00+05:30,1,False,
2024-05-13 12:15:00+05:30,-1,False,
2024-05-15 09:30:00+05:30,1,False,
2024-05-15 11:45:00+05:30,-1,False,
2024-05-15 12:15:00+05:30,1,False,
2024-05-15 13:00:00+05:30,-1,False,
2024-05-15 13:15:00+05:30,1,False,
2024-05-15 13:45:00+05:30,-1,False,
2024-05-16 09:30:00+05:30,1,False,
2024-05-16 11:15:00+05:30,-1,False,
2024-05-16 15:15:00+05:30,1,False,
2024-05-21 10:00:00+05:30,-1,False,
2024-05-21 12:30:00+05:30,1,False,
2024-05-21 14:45:00+05:30,-1,False,
2024-05-23 10:00:00+05:30,1,False,
2024-05-24 14:45:00+05:30,-1,False,
2024-05-27 13:00:00+05:30,1,False,
2024-05-27 14:15:00+05:30,-1,False,
2024-05-29 13:30:00+05:30,1,False,
2024-05-31 10:15:00+05:30,-1,False,
2024-06-03 12:15:00+05:30,1,False,
2024-06-04 09:45:00+05:30,-1,True,3.0
2024-06-04 13:45:00+05:30,1,False,
2024-06-05 11:30:00+05:30,-1,False,
2024-06-06 13:15:00+05:30,1,False,
2024-06-10 13:00:00+05:30,-1,False,
2024-06-18 09:45:00+05:30,1,False,
2024-06-18 13:15:00+05:30,-1,False,
2024-06-20 13:45:00+05:30,1,False,
2024-06-20 14:00:00+05:30,-1,False,
2024-06-20 14:30:00+05:30,1,False,
2024-06-20 15:15:00+05:30,-1,False,
2024-06-21 09:30:00+05:30,1,False,
2024-06-21 11:00:00+05:30,-1,False,
2024-06-24 11:30:00+05:30,1,False,
2024-06-24 12:00:00+05:30,-1,False,
2024-06-24 15:00:00+05:30,1,False,
2024-06-28 12:45:00+05:30,-1,False,
2024-07-03 10:00:00+05:30,1,False,
2024-07-03 14:45:00+05:30,-1,False,
2024-07-04 09:45:00+05:30,1,False,
2024-07-04 12:00:00+05:30,-1,False,
2024-07-08 10:30:00+05:30,1,False,
2024-07-08 11:00:00+05:30,-1,False,
2024-07-08 15:30:00+05:30,1,False,
2024-07-10 10:15:00+05:30,-1,False,
2024-07-11 09:45:00+05:30,1,False,
2024-07-11 10:45:00+05:30,-1,False,
2024-07-11 12:45:00+05:30,1,False,
2024-07-11 14:00:00+05:30,-1,False,
2024-07-12 11:00:00+05:30,1,True,4.0
2024-07-15 15:15:00+05:30,-1,False,
2024-07-16 10:30:00+05:30,1,False,
2024-07-16 12:30:00+05:30,-1,False,
2024-07-18 13:30:00+05:30,1,True,1.0
2024-07-19 10:45:00+05:30,-1,True,4.0
2024-07-22 13:15:00+05:30,1,False,
2024-07-23 15:00:00+05:30,-1,False,
2024-07-24 12:00:00+05:30,1,False,
2024-07-24 15:00:00+05:30,-1,False,
2024-07-25 10:00:00+05:30,1,False,
2024-07-25 12:15:00+05:30,-1,False,
2024-07-26 13:00:00+05:30,1,True,1.0
2024-07-29 13:45:00+05:30,-1,False,
2024-07-30 12:00:00+05:30,1,False,
2024-07-30 13:15:00+05:30,-1,False,
2024-08-01 09:45:00+05:30,1,False,
2024-08-01 12:00:00+05:30,-1,False,
2024-08-02 14:45:00+05:30,1,False,
2024-08-06 09:45:00+05:30,-1,False,
2024-08-06 14:45:00+05:30,1,False,
2024-08-07 09:45:00+05:30,-1,False,
2024-08-08 14:30:00+05:30,1,False,
2024-08-09 09:30:00+05:30,-1,False,
2024-08-12 09:30:00+05:30,1,False,
2024-08-12 10:15:00+05:30,-1,False,
2024-08-12 11:15:00+05:30,1,False,
2024-08-13 09:30:00+05:30,-1,False,
2024-08-13 15:15:00+05:30,1,False,
2024-08-14 13:45:00+05:30,-1,False,
2024-08-14 15:00:00+05:30,1,False,
2024-08-16 09:30:00+05:30,-1,True,3.0
2024-08-16 14:30:00+05:30,1,False,
2024-08-20 14:45:00+05:30,-1,False,
2024-08-22 09:45:00+05:30,1,False,
2024-08-22 13:00:00+05:30,-1,False,
2024-08-26 10:00:00+05:30,1,False,
2024-08-27 09:30:00+05:30,-1,False,
2024-08-28 12:30:00+05:30,1,False,
2024-08-28 15:00:00+05:30,-1,False,
2024-08-29 13:15:00+05:30,1,False,
2024-08-29 14:30:00+05:30,-1,False,
2024-08-30 09:45:00+05:30,1,False,
2024-08-30 15:00:00+05:30,-1,False,
2024-09-02 09:30:00+05:30,1,False,
2024-09-02 12:45:00+05:30,-1,False,
2024-09-04 14:15:00+05:30,1,False,
2024-09-05 09:30:00+05:30,-1,False,
2024-09-05 11:45:00+05:30,1,False,
2024-09-09 11:30:00+05:30,-1,False,
2024-09-11 11:00:00+05:30,1,False,
2024-09-11 14:15:00+05:30,-1,False,
2024-09-12 10:45:00+05:30,1,False,
2024-09-12 11:00:00+05:30,-1,False,
2024-09-12 11:15:00+05:30,1,True,4.0
2024-09-12 14:15:00+05:30,-1,False,
2024-09-13 09:45:00+05:30,1,False,
2024-09-16 11:45:00+05:30,-1,False,
2024-09-19 10:00:00+05:30,1,False,
2024-09-19 12:00:00+05:30,-1,False,
2024-09-20 10:00:00+05:30,1,False,
2024-09-24 11:30:00+05:30,-1,False,
2024-09-26 09:30:00+05:30,1,False,
2024-09-27 13:00:00+05:30,-1,False,
2024-09-30 15:30:00+05:30,1,False,
2024-10-04 11:30:00+05:30,-1,False,
2024-10-04 13:45:00+05:30,1,False,
2024-10-08 09:45:00+05:30,-1,False,
2024-10-10 09:45:00+05:30,1,False,
2024-10-10 10:00:00+05:30,-1,False,
2024-10-10 15:00:00+05:30,1,False,
2024-10-11 14:15:00+05:30,-1,True,4.0
2024-10-14 14:30:00+05:30,1,False,
2024-10-15 11:00:00+05:30,-1,False,
2024-10-16 12:30:00+05:30,1,True,4.0
2024-10-18 12:00:00+05:30,-1,False,
2024-10-21 12:30:00+05:30,1,True,3.0
2024-10-21 14:00:00+05:30,-1,True,1.0
2024-10-22 10:45:00+05:30,1,False,
2024-10-23 12:00:00+05:30,-1,False,
2024-10-23 14:45:00+05:30,1,False,
2024-10-24 13:00:00+05:30,-1,False,
2024-10-25 10:15:00+05:30,1,False,
2024-10-28 09:30:00+05:30,-1,False,
2024-10-29 10:15:00+05:30,1,False,
2024-10-29 13:00:00+05:30,-1,False,
2024-10-30 13:30:00+05:30,1,False,
2024-10-30 14:30:00+05:30,-1,False,
2024-10-31 11:30:00+05:30,1,False,
2024-11-04 15:30:00+05:30,-1,False,
2024-11-05 12:30:00+05:30,1,False,
2024-11-05 13:30:00+05:30,-1,True,3.0
2024-11-06 13:00:00+05:30,1,False,
2024-11-07 10:15:00+05:30,-1,False,
2024-11-08 13:15:00+05:30,1,False,
2024-11-11 11:00:00+05:30,-1,False,
2024-11-12 09:30:00+05:30,1,False,
2024-11-14 13:30:00+05:30,-1,False,
2024-11-18 10:30:00+05:30,1,False,
2024-11-18 12:15:00+05:30,-1,False,
2024-11-19 15:30:00+05:30,1,True,3.0
2024-11-22 09:30:00+05:30,-1,True,4.0
2024-11-25 09:45:00+05:30,1,False,
2024-11-26 10:30:00+05:30,-1,False,
2024-11-27 13:45:00+05:30,1,False,
2024-11-27 15:00:00+05:30,-1,False,
2024-11-29 11:15:00+05:30,1,False,
2024-11-29 11:30:00+05:30,-1,True,4.0
2024-11-29 14:30:00+05:30,1,False,
2024-12-04 12:30:00+05:30,-1,False,
2024-12-05 13:00:00+05:30,1,False,
2024-12-06 12:45:00+05:30,-1,False,
2024-12-11 10:30:00+05:30,1,False,
2024-12-11 14:45:00+05:30,-1,False,
2024-12-13 09:30:00+05:30,1,False,
2024-12-13 12:45:00+05:30,-1,False,
2024-12-16 10:30:00+05:30,1,True,2.0
2024-12-16 12:15:00+05:30,-1,True,3.0
2024-12-16 14:00:00+05:30,1,False,
2024-12-17 09:30:00+05:30,-1,False,
2024-12-17 12:45:00+05:30,1,False,
2024-12-19 15:15:00+05:30,-1,False,
2024-12-20 13:00:00+05:30,1,True,1.0
2024-12-23 10:45:00+05:30,-1,False,
2024-12-30 09:30:00+05:30,1,False,
2024-12-30 11:45:00+05:30,-1,False,
2024-12-30 13:30:00+05:30,1,True,2.0
2024-12-31 14:00:00+05:30,-1,False,
2025-01-02 11:45:00+05:30,1,False,
2025-01-03 11:00:00+05:30,-1,False,
2025-01-03 12:15:00+05:30,1,False,
2025-01-03 13:30:00+05:30,-1,False,
2025-01-06 15:00:00+05:30,1,True,1.0
2025-01-07 11:45:00+05:30,-1,False,
2025-01-07 12:15:00+05:30,1,False,
2025-01-07 12:45:00+05:30,-1,False,
2025-01-07 14:00:00+05:30,1,False,
2025-01-07 14:15:00+05:30,-1,False,
2025-01-07 14:45:00+05:30,1,False,
2025-01-08 14:15:00+05:30,-1,False,
2025-01-09 11:45:00+05:30,1,False,
2025-01-10 12:00:00+05:30,-1,False,
2025-01-10 15:00:00+05:30,1,False,
2025-01-14 10:45:00+05:30,-1,False,
2025-01-17 10:00:00+05:30,1,False,
2025-01-17 15:15:00+05:30,-1,False,
2025-01-20 14:45:00+05:30,1,False,
2025-01-21 10:30:00+05:30,-1,False,
2025-01-21 13:30:00+05:30,1,True,4.0
2025-01-21 13:45:00+05:30,-1,False,
2025-01-21 14:15:00+05:30,1,True,3.0
2025-01-22 15:00:00+05:30,-1,True,3.0
2025-01-24 10:15:00+05:30,1,False,
2025-01-24 10:30:00+05:30,-1,False,
2025-01-24 10:45:00+05:30,1,False,
2025-01-24 13:45:00+05:30,-1,False,
2025-01-27 10:30:00+05:30,1,True,2.0
2025-01-28 10:45:00+05:30,-1,False,
2025-01-29 15:15:00+05:30,1,False,
2025-01-30 14:30:00+05:30,-1,False,
2025-01-31 09:45:00+05:30,1,False,
2025-02-01 12:30:00+05:30,-1,False,
2025-02-04 09:30:00+05:30,1,False,
2025-02-05 13:45:00+05:30,-1,False,
2025-02-10 10:30:00+05:30,1,False,
2025-02-12 12:30:00+05:30,-1,False,
2025-02-13 15:00:00+05:30,1,False,
2025-02-14 15:30:00+05:30,-1,False,
2025-02-17 10:15:00+05:30,1,False,
2025-02-17 11:45:00+05:30,-1,False,
2025-02-19 14:45:00+05:30,1,False,
2025-02-20 12:30:00+05:30,-1,False,
2025-02-20 13:15:00+05:30,1,True,3.0
2025-02-20 14:00:00+05:30,-1,False,
2025-02-21 10:00:00+05:30,1,True,1.0
2025-02-25 09:45:00+05:30,-1,False,
2025-02-28 09:45:00+05:30,1,False,
2025-03-03 13:15:00+05:30,-1,False,
2025-03-06 10:00:00+05:30,1,False,
2025-03-07 13:30:00+05:30,-1,False,
2025-03-10 09:45:00+05:30,1,False,
2025-03-10 12:00:00+05:30,-1,False,
2025-03-11 15:15:00+05:30,1,False,
2025-03-12 09:45:00+05:30,-1,False,
2025-03-12 13:15:00+05:30,1,False,
2025-03-12 14:45:00+05:30,-1,False,
2025-03-13 15:00:00+05:30,1,False,
2025-03-17 10:00:00+05:30,-1,False,
2025-03-17 12:00:00+05:30,1,False,
2025-03-19 15:30:00+05:30,-1,False,
2025-03-20 09:30:00+05:30,1,True,3.0
2025-03-21 14:45:00+05:30,-1,False,
2025-03-24 10:00:00+05:30,1,False,
2025-03-25 11:30:00+05:30,-1,False,
2025-04-01 12:15:00+05:30,1,False,
2025-04-02 10:45:00+05:30,-1,False,
2025-04-04 09:30:00+05:30,1,False,
2025-04-07 15:30:00+05:30,-1,False,
2025-04-11 13:30:00+05:30,1,False,
2025-04-16 10:45:00+05:30,-1,False,
2025-04-17 12:00:00+05:30,1,True,3.0
2025-04-21 15:00:00+05:30,-1,False,
2025-04-28 10:00:00+05:30,1,False,
2025-04-29 12:30:00+05:30,-1,True,3.0
2025-04-29 14:15:00+05:30,1,False,
2025-04-29 14:45:00+05:30,-1,True,1.0
2025-05-02 09:45:00+05:30,1,False,
2025-05-02 12:00:00+05:30,-1,False,
2025-05-05 10:00:00+05:30,1,False,
2025-05-05 15:30:00+05:30,-1,False,
2025-05-07 15:00:00+05:30,1,False,
2025-05-08 13:30:00+05:30,-1,False,
2025-05-09 09:45:00+05:30,1,False,
2025-05-12 09:30:00+05:30,-1,False,
2025-05-12 13:00:00+05:30,1,True,2.0
2025-05-13 11:00:00+05:30,-1,False,
2025-05-14 11:00:00+05:30,1,False,
2025-05-14 11:15:00+05:30,-1,True,2.0
2025-05-15 13:15:00+05:30,1,True,1.0
2025-05-16 14:30:00+05:30,-1,False,
2025-05-21 10:15:00+05:30,1,False,
2025-05-21 11:00:00+05:30,-1,False,
2025-05-21 12:30:00+05:30,1,False,
2025-05-23 09:30:00+05:30,-1,False,
2025-05-23 15:30:00+05:30,1,True,1.0
2025-05-27 09:30:00+05:30,-1,True,3.0
2025-05-27 12:45:00+05:30,1,False,
2025-05-27 13:00:00+05:30,-1,False,
2025-05-28 12:00:00+05:30,1,False,
2025-05-29 10:15:00+05:30,-1,False,
2025-05-29 11:00:00+05:30,1,False,
2025-05-29 14:30:00+05:30,-1,False,
2025-05-30 11:45:00+05:30,1,False,
2025-05-30 14:00:00+05:30,-1,False,
2025-06-02 09:30:00+05:30,1,False,
2025-06-02 13:15:00+05:30,-1,False,
2025-06-03 10:45:00+05:30,1,False,
2025-06-04 10:45:00+05:30,-1,False,
2025-06-05 14:00:00+05:30,1,False,
2025-06-09 14:15:00+05:30,-1,False,
2025-06-11 12:15:00+05:30,1,False,
2025-06-11 13:30:00+05:30,-1,False,
2025-06-13 10:00:00+05:30,1,False,
2025-06-16 09:30:00+05:30,-1,False,
2025-06-17 13:00:00+05:30,1,False,
2025-06-17 15:15:00+05:30,-1,False,
2025-06-18 11:45:00+05:30,1,False,
2025-06-19 10:00:00+05:30,-1,False,
2025-06-19 12:45:00+05:30,1,False,
